paste_into_igv_junction,not_path,path,gene,type,strand,n_invitro_observed,fraction_not_path,fraction_path
chr6:104777321-104784086,52,174,HACE1,novel_acceptor,-,1,0.0691489361702128,0.187096774193548
chr6:104811393-104843223,187,652,HACE1,annotated,-,1,0.248670212765957,0.701075268817204
chr6:104957851-104958099,0,0,LIN28B,novel_donor,+,1,0,0
chr6:105137311-105137770,40,115,BVES-AS1,annotated,+,1,0.0531914893617021,0.123655913978495
chr6:105166702-105168731,14,52,BVES-AS1,annotated,+,1,0.0186170212765957,0.0559139784946237
chr6:105288894-105313270,28,93,PREP,novel_donor,-,1,0.0372340425531915,0.1
chr6:106186462-106201972,32,134,ATG5,novel_acceptor,-,1,0.0425531914893617,0.144086021505376
chr6:10683232-10694494,5,22,C6orf52,novel_exon_skip,-,1,0.00664893617021277,0.0236559139784946
chr6:10687056-10694494,4,12,C6orf52,annotated,-,1,0.00531914893617021,0.0129032258064516
chr6:10695069-10697321,154,585,PAK1IP1,novel_acceptor,+,1,0.204787234042553,0.629032258064516
chr6:107154777-107174899,65,190,PDSS2,novel_donor,-,1,0.086436170212766,0.204301075268817
chr6:107175047-107193822,8,30,PDSS2,novel_acceptor,-,1,0.0106382978723404,0.032258064516129
chr6:107193854-107212109,76,259,PDSS2,novel_exon_skip,-,1,0.101063829787234,0.278494623655914
chr6:107587175-107658207,222,768,SOBP,novel_exon_skip,+,1,0.295212765957447,0.825806451612903
chr6:107902994-107904629,250,807,SEC63,novel_acceptor,-,1,0.332446808510638,0.867741935483871
chr6:108324048-108355654,153,516,AFG1L,novel_exon_skip,+,1,0.203457446808511,0.554838709677419
chr6:108477292-108519697,31,141,AFG1L,annotated,+,1,0.0412234042553192,0.151612903225806
chr6:108998642-109000491,25,109,SESN1,novel_acceptor,-,1,0.0332446808510638,0.117204301075269
chr6:10902963-10910148,20,77,SYCP2L,annotated,+,1,0.0265957446808511,0.0827956989247312
chr6:109095575-109100192,18,67,CEP57L1,annotated,+,1,0.023936170212766,0.0720430107526882
chr6:109140675-109146758,159,605,CEP57L1,annotated,+,1,0.211436170212766,0.650537634408602
chr6:109158718-109159025,123,395,CEP57L1,annotated,+,1,0.163563829787234,0.424731182795699
chr6:109418242-109419187,45,229,PPIL6,annotated,-,1,0.0598404255319149,0.246236559139785
chr6:109436199-109440181,20,60,PPIL6,novel_donor,-,1,0.0265957446808511,0.0645161290322581
chr6:109441628-109441960,82,247,SMPD2,novel_acceptor,+,1,0.109042553191489,0.265591397849462
chr6:109446412-109446679,74,201,MICAL1,novel_donor,-,2,0.0984042553191489,0.216129032258065
chr6:109447229-109447681,105,325,MICAL1,novel_exon_skip,-,3,0.139627659574468,0.349462365591398
chr6:109447722-109448161,3,9,MICAL1,novel_donor,-,4,0.00398936170212766,0.00967741935483871
chr6:109447722-109448203,167,391,MICAL1,novel_exon_skip,-,5,0.222074468085106,0.420430107526882
chr6:109450085-109451600,69,275,MICAL1,annotated,-,1,0.0917553191489362,0.295698924731183
chr6:109475563-109476175,56,199,ZBTB24,novel_acceptor,-,1,0.074468085106383,0.213978494623656
chr6:109633323-109644614,77,331,AK9,annotated,-,3,0.102393617021277,0.355913978494624
chr6:10963365-10963782,90,270,SYCP2L,annotated,+,2,0.11968085106383,0.290322580645161
chr6:109716568-109732637,107,369,FIG4,annotated,+,2,0.142287234042553,0.396774193548387
chr6:10994741-10995019,19,15,ELOVL2,none,+,1,0.0252659574468085,0.0161290322580645
chr6:110622912-110623363,1,3,CDK19,novel_donor,-,1,0.00132978723404255,0.0032258064516129
chr6:110623478-110626776,39,98,CDK19,novel_acceptor,-,1,0.0518617021276596,0.105376344086022
chr6:111267837-111278000,5,8,MFSD4B,annotated,+,1,0.00664893617021277,0.00860215053763441
chr6:111329738-111330186,110,341,REV3L,novel_donor,-,1,0.146276595744681,0.366666666666667
chr6:111472140-111474246,269,913,REV3L,novel_donor,-,1,0.357712765957447,0.981720430107527
chr6:111483665-111597838,62,208,TRAF3IP2-AS1,annotated,+,1,0.0824468085106383,0.223655913978495
chr6:111484861-111576362,47,135,TRAF3IP2-AS1,annotated,+,1,0.0625,0.145161290322581
chr6:111566560-111567216,3,1,TRAF3IP2,annotated,-,1,0.00398936170212766,0.0010752688172043
chr6:112076112-112076417,4,25,TUBE1,novel_donor,-,1,0.00531914893617021,0.0268817204301075
chr6:114081602-114168351,2,1,HDAC2-AS2,none,-,1,0.00265957446808511,0.0010752688172043
chr6:114228778-114275483,3,5,HS3ST5,novel_donor,-,1,0.00398936170212766,0.00537634408602151
chr6:114228778-114278003,0,4,HS3ST5,novel_donor,-,1,0,0.0043010752688172
chr6:116254383-116257216,5,15,DSE,novel_exon_skip,+,1,0.00664893617021277,0.0161290322580645
chr6:116257337-116258446,42,99,DSE,annotated,+,1,0.0558510638297872,0.106451612903226
chr6:116369927-116399198,4,25,DSE,annotated,+,1,0.00531914893617021,0.0268817204301075
chr6:116572985-116580295,16,89,RWDD1,annotated,+,7,0.0212765957446809,0.0956989247311828
chr6:116681338-116681493,109,374,KPNA5,novel_acceptor,+,1,0.144946808510638,0.402150537634409
chr6:116689453-116692293,63,292,KPNA5,novel_exon_skip,+,1,0.0837765957446809,0.313978494623656
chr6:116705160-116715212,137,496,KPNA5,novel_acceptor,+,1,0.18218085106383,0.533333333333333
chr6:116715292-116716219,166,572,KPNA5,novel_donor,+,1,0.220744680851064,0.61505376344086
chr6:118632611-118652700,10,23,CEP85L,annotated,-,1,0.0132978723404255,0.0247311827956989
chr6:118826864-118829048,15,77,MCM9,annotated,-,5,0.0199468085106383,0.0827956989247312
chr6:118829250-118911650,21,92,MCM9,novel_exon_skip,-,1,0.0279255319148936,0.0989247311827957
chr6:118856545-118894027,147,322,MCM9,annotated,-,1,0.195478723404255,0.346236559139785
chr6:118931738-118932709,1,10,MCM9,novel_donor,-,1,0.00132978723404255,0.010752688172043
chr6:119204882-119290683,27,104,MAN1A1,novel_exon_skip,-,1,0.0359042553191489,0.111827956989247
chr6:12015668-12037726,1,13,HIVEP1,annotated,+,1,0.00132978723404255,0.0139784946236559
chr6:12020418-12089184,27,113,HIVEP1,annotated,+,1,0.0359042553191489,0.121505376344086
chr6:121121280-121126378,2,2,TBC1D32,novel_acceptor,-,1,0.00265957446808511,0.0021505376344086
chr6:121139836-121160010,57,154,TBC1D32,annotated,-,1,0.0757978723404255,0.165591397849462
chr6:121161056-121205075,9,36,TBC1D32,annotated,-,1,0.011968085106383,0.0387096774193548
chr6:12125870-12130767,68,269,HIVEP1,annotated,+,1,0.0904255319148936,0.289247311827957
chr6:121294660-121303617,0,4,TBC1D32,novel_exon_skip,-,1,0,0.0043010752688172
chr6:124963426-124971478,49,132,RNF217,annotated,+,2,0.0651595744680851,0.141935483870968
chr6:124963426-125057942,106,309,RNF217,novel_exon_skip,+,1,0.140957446808511,0.332258064516129
chr6:125796797-125803603,0,7,NCOA7,novel_acceptor,+,1,0,0.00752688172043011
chr6:125890810-125913626,12,32,NCOA7,novel_acceptor,+,1,0.0159574468085106,0.0344086021505376
chr6:125913693-125915333,23,90,NCOA7,novel_donor,+,1,0.0305851063829787,0.0967741935483871
chr6:127266925-127280231,280,930,RNF146,annotated,+,1,0.372340425531915,1
chr6:127280340-127282287,271,916,RNF146,annotated,+,1,0.360372340425532,0.98494623655914
chr6:127280604-127282287,29,137,RNF146,annotated,+,1,0.038563829787234,0.147311827956989
chr6:127315974-127327002,3,16,ECHDC1,annotated,-,1,0.00398936170212766,0.0172043010752688
chr6:127473391-127475302,279,930,SOGA3,annotated,-,2,0.371010638297872,1
chr6:127473391-127475302,279,930,RP3-403A15.5,annotated,-,2,0.371010638297872,1
chr6:128008087-128009130,144,504,PTPRK,annotated,-,2,0.191489361702128,0.541935483870968
chr6:12957544-13053365,274,901,PHACTR1,annotated,+,1,0.36436170212766,0.968817204301075
chr6:130865634-130878104,142,467,EPB41L2,novel_exon_skip,-,1,0.188829787234043,0.502150537634409
chr6:130956499-130978605,2,5,EPB41L2,annotated,-,1,0.00265957446808511,0.00537634408602151
chr6:131610246-131614070,6,15,MED23,novel_donor,-,1,0.00797872340425532,0.0161290322580645
chr6:131610246-131615324,279,930,MED23,annotated,-,1,0.371010638297872,1
chr6:133525115-133525922,0,3,EYA4,annotated,+,1,0,0.0032258064516129
chr6:13470630-13486011,59,201,GFOD1,annotated,-,1,0.0784574468085106,0.216129032258065
chr6:134966473-134978679,268,907,HBS1L,novel_exon_skip,-,1,0.356382978723404,0.975268817204301
chr6:135300558-135358132,8,42,AHI1,annotated,-,1,0.0106382978723404,0.0451612903225806
chr6:135318616-135358132,138,397,AHI1,annotated,-,1,0.183510638297872,0.426881720430108
chr6:135431314-135438375,4,25,AHI1,annotated,-,1,0.00531914893617021,0.0268817204301075
chr6:135466373-135490623,48,92,AHI1,annotated,-,1,0.0638297872340426,0.0989247311827957
chr6:136268339-136269141,280,928,BCLAF1,annotated,-,1,0.372340425531915,0.997849462365591
chr6:136269303-136269437,280,930,BCLAF1,annotated,-,1,0.372340425531915,1
chr6:136273187-136273963,272,903,BCLAF1,annotated,-,1,0.361702127659575,0.970967741935484
chr6:136372649-136377755,268,897,MAP7,annotated,-,1,0.356382978723404,0.964516129032258
chr6:136421799-136525832,280,930,MAP7,annotated,-,1,0.372340425531915,1
chr6:136592617-136601022,192,687,MAP3K5,novel_acceptor,-,1,0.25531914893617,0.738709677419355
chr6:136826469-136866627,79,231,PEX7,annotated,+,1,0.105053191489362,0.248387096774194
chr6:136826469-136869890,54,217,PEX7,novel_exon_skip,+,1,0.0718085106382979,0.233333333333333
chr6:13807044-13810422,29,106,MCUR1,novel_donor,-,1,0.038563829787234,0.113978494623656
chr6:13807044-13810499,173,574,MCUR1,novel_donor,-,1,0.230053191489362,0.617204301075269
chr6:13925023-13961480,32,93,RNF182,annotated,+,1,0.0425531914893617,0.1
chr6:142403973-142405343,1,22,ADGRG6,annotated,+,1,0.00132978723404255,0.0236559139784946
chr6:142405391-142405688,1,26,ADGRG6,annotated,+,1,0.00132978723404255,0.0279569892473118
chr6:143165183-143187388,23,99,AIG1,annotated,+,1,0.0305851063829787,0.106451612903226
chr6:143433981-143438586,39,73,ADAT2,novel_donor,-,1,0.0518617021276596,0.078494623655914
chr6:143438694-143441053,3,14,ADAT2,novel_donor,-,1,0.00398936170212766,0.0150537634408602
chr6:143444969-143450563,48,175,ADAT2,annotated,-,1,0.0638297872340426,0.188172043010753
chr6:143502122-143503913,48,232,FUCA2,novel_exon_skip,-,1,0.0638297872340426,0.249462365591398
chr6:144453869-144458773,216,723,UTRN,novel_acceptor,+,1,0.287234042553192,0.77741935483871
chr6:145627693-145686122,152,485,EPM2A,annotated,-,1,0.202127659574468,0.521505376344086
chr6:145864491-145888020,254,862,SHPRH,annotated,-,1,0.337765957446809,0.926881720430108
chr6:145894972-145910448,26,79,SHPRH,novel_acceptor,-,1,0.0345744680851064,0.0849462365591398
chr6:147314031-147314596,15,44,STXBP5,novel_exon_skip,+,1,0.0199468085106383,0.0473118279569893
chr6:150866635-150876090,43,164,MTHFD1L,annotated,+,1,0.0571808510638298,0.176344086021505
chr6:152143765-152145487,280,930,SYNE1,annotated,-,3,0.372340425531915,1
chr6:152145555-152148045,280,930,SYNE1,annotated,-,1,0.372340425531915,1
chr6:152244656-152247823,0,4,SYNE1,novel_donor,-,3,0,0.0043010752688172
chr6:152247944-152249161,0,7,SYNE1,novel_acceptor,-,4,0,0.00752688172043011
chr6:152262163-152268056,178,496,SYNE1,novel_acceptor,-,1,0.236702127659575,0.533333333333333
chr6:152367382-152369471,142,461,SYNE1,annotated,-,2,0.188829787234043,0.495698924731183
chr6:15374252-15452006,237,758,JARID2,novel_exon_skip,+,1,0.315159574468085,0.81505376344086
chr6:154039834-154073519,5,5,OPRM1,novel_acceptor,+,2,0.00664893617021277,0.00537634408602151
chr6:154083711-154089826,5,21,OPRM1,annotated,+,1,0.00664893617021277,0.0225806451612903
chr6:154833409-154944116,248,829,TIAM2,novel_exon_skip,+,2,0.329787234042553,0.891397849462366
chr6:15492825-15496132,0,1,JARID2,novel_donor,+,1,0,0.0010752688172043
chr6:154944206-154983468,55,204,TIAM2,novel_acceptor,+,4,0.0731382978723404,0.219354838709677
chr6:155013823-155090289,1,5,TIAM2,annotated,+,1,0.00132978723404255,0.00537634408602151
chr6:155254912-155256408,1,0,TIAM2,none,-,1,0.00132978723404255,0
chr6:155311339-155314117,227,772,TFB1M,annotated,-,1,0.30186170212766,0.83010752688172
chr6:15533395-15615267,34,78,DTNBP1,novel_exon_skip,-,1,0.0452127659574468,0.0838709677419355
chr6:156777431-156778246,65,226,RP11-230C9.2,annotated,-,1,0.086436170212766,0.243010752688172
chr6:158017290-158019984,2,145,SYNJ2,novel_acceptor,+,5,0.00265957446808511,0.155913978494624
chr6:158062221-158063791,256,847,SYNJ2,novel_donor,+,1,0.340425531914894,0.910752688172043
chr6:158128270-158143056,34,137,SERAC1,annotated,-,1,0.0452127659574468,0.147311827956989
chr6:158187714-158191630,0,0,GTF2H5,none,-,2,0,0
chr6:158413193-158413537,35,117,TULP4,novel_acceptor,+,1,0.0465425531914894,0.125806451612903
chr6:158489732-158492950,2,4,TULP4,novel_acceptor,+,1,0.00265957446808511,0.0043010752688172
chr6:158493023-158493573,3,4,TULP4,novel_donor,+,1,0.00398936170212766,0.0043010752688172
chr6:158536865-158580940,132,388,TMEM181,novel_exon_skip,+,1,0.175531914893617,0.417204301075269
chr6:158560232-158573420,279,927,TMEM181,annotated,+,1,0.371010638297872,0.996774193548387
chr6:158982688-158986280,150,497,RSPH3,novel_exon_skip,-,1,0.199468085106383,0.534408602150538
chr6:158983807-158993839,33,94,RSPH3,novel_exon_skip,-,1,0.0438829787234043,0.101075268817204
chr6:159679298-159682474,219,791,SOD2,annotated,-,1,0.291223404255319,0.850537634408602
chr6:159692863-159726852,103,367,SOD2,annotated,-,1,0.136968085106383,0.394623655913979
chr6:159692863-159727129,21,87,SOD2,annotated,-,1,0.0279255319148936,0.0935483870967742
chr6:159692863-159727197,19,51,SOD2,novel_donor,-,1,0.0252659574468085,0.0548387096774194
chr6:160060785-160061503,0,0,IGF2R,novel_donor,+,2,0,0
chr6:161097176-161101892,250,821,MAP3K4,annotated,+,1,0.332446808510638,0.882795698924731
chr6:161149255-161153346,276,904,AGPAT4,annotated,-,1,0.367021276595745,0.972043010752688
chr6:161153499-161165577,6,14,AGPAT4,novel_exon_skip,-,1,0.00797872340425532,0.0150537634408602
chr6:161153499-161166248,145,481,AGPAT4,novel_exon_skip,-,16,0.19281914893617,0.517204301075269
chr6:161154310-161165577,147,518,AGPAT4,annotated,-,1,0.195478723404255,0.556989247311828
chr6:161165713-161166248,228,793,AGPAT4,annotated,-,3,0.303191489361702,0.852688172043011
chr6:165333293-165336123,7,19,PDE10A,annotated,-,1,0.00930851063829787,0.0204301075268817
chr6:165388453-165390886,1,0,PDE10A,novel_donor,-,1,0.00132978723404255,0
chr6:165711153-165987529,100,317,PDE10A,annotated,-,2,0.132978723404255,0.340860215053763
chr6:16585907-16589476,0,5,ATXN1,novel_donor,-,1,0,0.00537634408602151
chr6:16589513-16657776,3,109,ATXN1,novel_acceptor,-,6,0.00398936170212766,0.117204301075269
chr6:165902847-165909297,0,0,PDE10A,none,-,1,0,0
chr6:165902847-165987529,6,4,PDE10A,annotated,-,1,0.00797872340425532,0.0043010752688172
chr6:165949914-165987529,1,4,PDE10A,annotated,-,1,0.00132978723404255,0.0043010752688172
chr6:166538784-166770863,269,918,RPS6KA2,annotated,-,1,0.357712765957447,0.987096774193548
chr6:166952548-166955425,0,0,RNASET2,ambig_gene,-,2,0,0
chr6:166952548-166955467,52,190,RNASET2,annotated,-,1,0.0691489361702128,0.204301075268817
chr6:166952548-166955484,65,239,RNASET2,annotated,-,1,0.086436170212766,0.256989247311828
chr6:167825268-167825403,0,1,AFDN-DT,annotated,-,1,0,0.0010752688172043
chr6:167825502-167826655,4,9,AFDN-DT,novel_donor,-,1,0.00531914893617021,0.00967741935483871
chr6:169638660-169658276,80,186,WDR27,annotated,-,1,0.106382978723404,0.2
chr6:169638660-169672255,8,18,WDR27,ambig_gene,-,1,0.0106382978723404,0.0193548387096774
chr6:169658358-169659451,33,96,WDR27,annotated,-,4,0.0438829787234043,0.103225806451613
chr6:169666671-169667136,6,11,WDR27,novel_acceptor,-,1,0.00797872340425532,0.0118279569892473
chr6:169667187-169667982,36,114,WDR27,annotated,-,1,0.0478723404255319,0.12258064516129
chr6:169667296-169667982,7,25,WDR27,novel_acceptor,-,1,0.00930851063829787,0.0268817204301075
chr6:169668095-169670569,26,99,WDR27,annotated,-,1,0.0345744680851064,0.106451612903226
chr6:169689308-169701924,5,3,RP1-137D17.4,novel_donor,-,1,0.00664893617021277,0.0032258064516129
chr6:169762531-169768103,27,70,ERMARD,annotated,+,1,0.0359042553191489,0.0752688172043011
chr6:169776673-169781330,1,4,ERMARD,novel_exon_skip,+,1,0.00132978723404255,0.0043010752688172
chr6:170330550-170358226,134,388,FAM120B,novel_exon_skip,+,1,0.178191489361702,0.417204301075269
chr6:170358420-170388287,155,451,FAM120B,novel_donor,+,1,0.206117021276596,0.48494623655914
chr6:170390685-170391013,2,12,FAM120B,novel_donor,+,1,0.00265957446808511,0.0129032258064516
chr6:17898180-17939769,1,0,KIF13A,novel_donor,-,1,0.00132978723404255,0
chr6:18200576-18205537,208,646,KDM1B,novel_exon_skip,+,1,0.276595744680851,0.694623655913978
chr6:18213781-18214506,0,1,KDM1B,novel_acceptor,+,3,0,0.0010752688172043
chr6:18213781-18214509,0,1,KDM1B,novel_acceptor,+,2,0,0.0010752688172043
chr6:18214678-18215007,0,6,KDM1B,novel_donor,+,2,0,0.00645161290322581
chr6:20403832-20488113,5,18,E2F3,novel_exon_skip,+,1,0.00664893617021277,0.0193548387096774
chr6:20548705-20550000,21,60,CDKAL1,novel_acceptor,+,1,0.0279255319148936,0.0645161290322581
chr6:21065228-21198021,64,224,CDKAL1,novel_exon_skip,+,1,0.0851063829787234,0.240860215053763
chr6:21108463-21152795,2,8,CDKAL1,novel_acceptor,+,1,0.00265957446808511,0.00860215053763441
chr6:21909603-22020339,2,4,CASC15,annotated,+,2,0.00265957446808511,0.0043010752688172
chr6:21979062-21999071,13,43,CASC15,annotated,+,2,0.0172872340425532,0.0462365591397849
chr6:2263684-2283499,16,79,GMDS-DT,annotated,+,1,0.0212765957446809,0.0849462365591398
chr6:24408444-24412222,5,22,MRS2,annotated,+,1,0.00664893617021277,0.0236559139784946
chr6:24412395-24415016,249,830,MRS2,novel_acceptor,+,1,0.331117021276596,0.89247311827957
chr6:24467274-24475121,154,517,GPLD1,novel_exon_skip,-,2,0.204787234042553,0.555913978494624
chr6:24479959-24489415,50,138,GPLD1,annotated,-,1,0.0664893617021277,0.148387096774194
chr6:24839599-24842862,61,266,RIPOR2,annotated,-,1,0.0811170212765958,0.286021505376344
chr6:25992918-25993997,4,8,U91328.19,annotated,+,1,0.00531914893617021,0.00860215053763441
chr6:26124633-26127698,119,488,H2AC6,novel_acceptor,+,1,0.158244680851064,0.524731182795699
chr6:26158559-26159278,31,88,H2BC5,novel_acceptor,+,1,0.0412234042553192,0.0946236559139785
chr6:26159490-26170975,23,59,H2BC5,novel_donor,+,1,0.0305851063829787,0.0634408602150538
chr6:26171160-26171652,0,0,RP1-221C16.8,none,+,1,0,0
chr6:26383313-26383792,13,65,BTN2A2,annotated,+,2,0.0172872340425532,0.0698924731182796
chr6:26385362-26388199,15,60,BTN2A2,novel_acceptor,+,1,0.0199468085106383,0.0645161290322581
chr6:26385362-26390005,4,17,BTN2A2,annotated,+,1,0.00531914893617021,0.0182795698924731
chr6:26390829-26392146,2,21,BTN2A2,novel_acceptor,+,1,0.00265957446808511,0.0225806451612903
chr6:26440719-26443382,13,46,BTN3A3,annotated,+,1,0.0172872340425532,0.0494623655913979
chr6:26466088-26467719,203,731,BTN2A1,annotated,+,2,0.269946808510638,0.786021505376344
chr6:26540026-26545127,36,151,HMGN4,novel_donor,+,1,0.0478723404255319,0.162365591397849
chr6:27126462-27132525,99,300,H2BC11,annotated,-,1,0.131648936170213,0.32258064516129
chr6:27127401-27132367,6,19,H2BC11,novel_acceptor,-,1,0.00797872340425532,0.0204301075268817
chr6:27699667-27702314,0,4,LINC01012,novel_donor,+,1,0,0.0043010752688172
chr6:28296945-28297387,27,70,PGBD1,novel_acceptor,+,1,0.0359042553191489,0.0752688172043011
chr6:28297523-28297895,45,101,PGBD1,novel_donor,+,1,0.0598404255319149,0.108602150537634
chr6:28329714-28335830,10,51,ZSCAN31,annotated,-,1,0.0132978723404255,0.0548387096774194
chr6:28350067-28361324,25,46,ZKSCAN3,annotated,+,3,0.0332446808510638,0.0494623655913979
chr6:28363385-28365426,190,622,ZKSCAN3,novel_exon_skip,+,1,0.252659574468085,0.668817204301075
chr6:2840594-2841597,26,112,SERPINB1,annotated,-,3,0.0345744680851064,0.120430107526882
chr6:28435607-28443399,116,381,ZSCAN23,annotated,-,1,0.154255319148936,0.409677419354839
chr6:28579419-28587462,22,73,ZBED9,annotated,-,1,0.0292553191489362,0.078494623655914
chr6:2994053-3006468,256,871,NQO2,annotated,+,1,0.340425531914894,0.936559139784946
chr6:30199153-30204656,5,8,TRIM26,novel_exon_skip,-,1,0.00664893617021277,0.00860215053763441
chr6:30199264-30201035,64,231,TRIM26,annotated,-,7,0.0851063829787234,0.248387096774194
chr6:30201123-30204656,74,232,TRIM26,novel_acceptor,-,1,0.0984042553191489,0.249462365591398
chr6:30314482-30326009,35,100,HCG18,annotated,-,1,0.0465425531914894,0.10752688172043
