gene_name,paste_into_igv_junction,group,auc,fpr_value,tpr_value,value_not_path,value_tdp_path,frac_ob_not_path,frac_ob_tdp_path,n_samples_not_path,n_samples_tdp_path,true_dark,strand,datasets_detected,new_cate,tdp43_sensitivity_be2,tdp43_sensitivity_sh,chx_effect,upf1_effect,smg1_effect
BRD2,chr6:32974765-32975021,Motor Cortex,0.523153642216892,0.404494382022472,0.417977528089888,89,444,1,0.997752808988764,89,445,,+,curve_experiments,Late,Late,Late,"","",""
BRD2,chr6:32974765-32975021,RiMOD,0.709259259259259,0.333333333333333,0.75,27,20,1,1,27,20,,+,curve_experiments,Late,Late,Late,"","",""
BRD2,chr6:32975112-32975384,Cord,0.548657531194295,0.42483660130719,0.467329545454546,153,704,1,1,153,704,,+,curve_experiments,Late,Late,Late,"","",""
BRD2,chr6:32975112-32975384,FTD frontal/temporal,0.645494505494506,0.369230769230769,0.557142857142857,130,70,1,1,130,70,,+,curve_experiments,Late,Late,Late,"","",""
BRD2,chr6:32975112-32975384,Motor Cortex,0.522863274839036,0.426966292134832,0.438202247191011,88,444,0.98876404494382,0.997752808988764,89,445,,+,curve_experiments,Late,Late,Late,"","",""
BRD2,chr6:32975112-32975384,RiMOD,0.557407407407407,0.407407407407407,0.55,27,20,1,1,27,20,,+,curve_experiments,Late,Late,Late,"","",""
BRD8,chr5:138159599-138160069,Cord,0.547056038324421,0.464052287581699,0.509943181818182,153,704,1,1,153,704,,-,curve_experiments,Early,Early,Early,"","",""
BRD8,chr5:138159599-138160069,FTD frontal/temporal,0.527967032967033,0.453846153846154,0.528571428571429,130,70,1,1,130,70,,-,curve_experiments,Early,Early,Early,"","",""
BRD8,chr5:138159599-138160069,Motor Cortex,0.53365736649413,0.438202247191011,0.51685393258427,89,445,1,1,89,445,,-,curve_experiments,Early,Early,Early,"","",""
BRD8,chr5:138159599-138160069,RiMOD,0.67962962962963,0.37037037037037,0.75,27,20,1,1,27,20,,-,curve_experiments,Early,Early,Early,"","",""
BRD8,chr5:138157267-138159555,Cord,0.530850787284611,0.503267973856209,0.529829545454545,153,704,1,1,153,704,,-,curve_experiments,Early,Early,Early,"","",""
BRD8,chr5:138157267-138159555,FTD frontal/temporal,0.590109890109891,0.430769230769231,0.571428571428571,130,70,1,1,130,70,,-,curve_experiments,Early,Early,Early,"","",""
BRD8,chr5:138157267-138159555,Motor Cortex,0.545095316247948,0.426966292134832,0.530337078651685,89,445,1,1,89,445,,-,curve_experiments,Early,Early,Early,"","",""
BRD8,chr5:138157267-138159555,RiMOD,0.664814814814815,0.333333333333333,0.65,27,20,1,1,27,20,,-,curve_experiments,Early,Early,Early,"","",""
C15orf39,chr15:75208876-75210749,Cord,0.575553327391563,0.470588235294118,0.590909090909091,141,663,0.92156862745098,0.941761363636364,153,704,,+,curve_experiments,Early,Early,Early,"","",""
C15orf39,chr15:75208876-75210749,FTD frontal/temporal,0.716318681318682,0.292307692307692,0.642857142857143,96,64,0.738461538461539,0.914285714285714,130,70,,+,curve_experiments,Early,Early,Early,"","",""
C15orf39,chr15:75208876-75210749,Motor Cortex,0.542456760510037,0.550561797752809,0.680898876404494,52,214,0.584269662921348,0.480898876404494,89,445,,+,curve_experiments,Early,Early,Early,"","",""
C15orf39,chr15:75208876-75210749,RiMOD,0.588888888888889,0.481481481481482,0.7,17,14,0.62962962962963,0.7,27,20,,+,curve_experiments,Early,Early,Early,"","",""
C4orf36,chr4:86890158-86891456,Cord,0.524259135472371,0.366013071895425,0.417613636363636,69,343,0.450980392156863,0.487215909090909,153,704,,-,curve_experiments,Early,Early,"","","",""
C4orf36,chr4:86890158-86891456,FTD frontal/temporal,0.554615384615385,0.561538461538462,0.614285714285714,69,27,0.530769230769231,0.385714285714286,130,70,,-,curve_experiments,Early,Early,"","","",""
C4orf36,chr4:86890158-86891456,Motor Cortex,0.562050246181038,0.337078651685393,0.465168539325843,48,270,0.539325842696629,0.606741573033708,89,445,,-,curve_experiments,Early,Early,"","","",""
C4orf36,chr4:86890158-86891456,RiMOD,0.585185185185185,0.481481481481482,0.5,18,16,0.666666666666667,0.8,27,20,,-,curve_experiments,Early,Early,"","","",""
C4orf36,chr4:86888275-86890048,Cord,0.505236185383244,0.444444444444444,0.440340909090909,78,398,0.509803921568627,0.565340909090909,153,704,,-,curve_experiments,Early,Early,"","","",""
C4orf36,chr4:86888275-86890048,FTD frontal/temporal,0.65956043956044,0.538461538461538,0.7,88,24,0.676923076923077,0.342857142857143,130,70,,-,curve_experiments,Early,Early,"","","",""
C4orf36,chr4:86888275-86890048,Motor Cortex,0.547998990026512,0.382022471910112,0.48314606741573,61,301,0.685393258426966,0.676404494382022,89,445,,-,curve_experiments,Early,Early,"","","",""
C4orf36,chr4:86888275-86890048,RiMOD,0.522222222222222,0.444444444444444,0.5,21,14,0.777777777777778,0.7,27,20,,-,curve_experiments,Early,Early,"","","",""
C5orf63,chr5:127051947-127052613,Cord,0.541601678550208,0.431372549019608,0.46875,69,414,0.450980392156863,0.588068181818182,153,704,,-,curve_experiments,Late,"",Late,"","",""
C5orf63,chr5:127051947-127052613,FTD frontal/temporal,0.53521978021978,0.346153846153846,0.428571428571429,23,12,0.176923076923077,0.171428571428571,130,70,,-,curve_experiments,Late,"",Late,"","",""
C5orf63,chr5:127051947-127052613,Motor Cortex,0.593851786390607,0.325842696629214,0.440449438202247,12,122,0.134831460674157,0.274157303370787,89,445,,-,curve_experiments,Late,"",Late,"","",""
C5orf63,chr5:127051947-127052613,RiMOD,0.450925925925926,0.444444444444444,0.25,13,9,0.481481481481482,0.45,27,20,,-,curve_experiments,Late,"",Late,"","",""
C6orf52,chr6:10683232-10684849,Cord,0.514088495246583,0.522875816993464,0.514204545454545,90,507,0.588235294117647,0.720170454545455,153,704,,-,curve_experiments,Late,"",Late,"","",""
C6orf52,chr6:10683232-10684849,FTD frontal/temporal,0.504120879120879,0.446153846153846,0.485714285714286,52,24,0.4,0.342857142857143,130,70,,-,curve_experiments,Late,"",Late,"","",""
C6orf52,chr6:10683232-10684849,Motor Cortex,0.529516475192526,0.449438202247191,0.489887640449438,35,187,0.393258426966292,0.420224719101124,89,445,,-,curve_experiments,Late,"",Late,"","",""
C6orf52,chr6:10683232-10684849,RiMOD,0.532407407407407,0.481481481481482,0.55,20,15,0.740740740740741,0.75,27,20,,-,curve_experiments,Late,"",Late,"","",""
CACNA1B,chr9:138059737-138069758,Cord,0.532378008021391,0.418300653594771,0.480113636363636,124,527,0.810457516339869,0.748579545454545,153,704,,+,curve_experiments,Late,Late,"","","",""
CACNA1B,chr9:138059737-138069758,FTD frontal/temporal,0.585054945054945,0.430769230769231,0.5,124,66,0.953846153846154,0.942857142857143,130,70,,+,curve_experiments,Late,Late,"","","",""
CACNA1B,chr9:138059737-138069758,Motor Cortex,0.542822875899508,0.404494382022472,0.489887640449438,81,413,0.910112359550562,0.928089887640449,89,445,,+,curve_experiments,Late,Late,"","","",""
CACNA1B,chr9:138059737-138069758,RiMOD,0.507407407407407,0.0370370370370371,0.05,1,1,0.037037037037037,0.05,27,20,,+,curve_experiments,Late,Late,"","","",""
CACNA1B,chr9:138069763-138073488,Cord,0.511739639037433,0.496732026143791,0.538352272727273,138,547,0.901960784313725,0.776988636363636,153,704,,+,curve_experiments,Late,Late,"","","",""
CACNA1B,chr9:138069763-138073488,FTD frontal/temporal,0.570329670329671,0.438461538461539,0.5,125,67,0.961538461538461,0.957142857142857,130,70,,+,curve_experiments,Late,Late,"","","",""
CACNA1B,chr9:138069763-138073488,Motor Cortex,0.528594874384548,0.471910112359551,0.534831460674157,82,422,0.921348314606742,0.948314606741573,89,445,,+,curve_experiments,Late,Late,"","","",""
CACNA1B,chr9:138069763-138073488,RiMOD,0.481481481481481,0.518518518518519,0.5,14,10,0.518518518518519,0.5,27,20,,+,curve_experiments,Late,Late,"","","",""
CACNA2D1,chr7:81983334-81984635,Cord,0.553150995246584,0.437908496732026,0.504261363636364,149,702,0.973856209150327,0.997159090909091,153,704,,-,curve_experiments,Late,"",Late,"","",""
CACNA2D1,chr7:81983334-81984635,FTD frontal/temporal,0.562362637362637,0.361538461538462,0.5,130,70,1,1,130,70,,-,curve_experiments,Late,"",Late,"","",""
CACNA2D1,chr7:81983334-81984635,Motor Cortex,0.483335437444767,0.415730337078652,0.364044943820225,88,444,0.98876404494382,0.997752808988764,89,445,,-,curve_experiments,Late,"",Late,"","",""
CACNA2D1,chr7:81983334-81984635,RiMOD,0.594444444444445,0.37037037037037,0.5,27,20,1,1,27,20,,-,curve_experiments,Late,"",Late,"","",""
CACNA2D1,chr7:81982627-81983314,Cord,0.531022541592394,0.470588235294118,0.511363636363636,149,701,0.973856209150327,0.995738636363636,153,704,,-,curve_experiments,Late,"",Late,"","",""
CACNA2D1,chr7:81982627-81983314,FTD frontal/temporal,0.539010989010989,0.315384615384615,0.442857142857143,130,70,1,1,130,70,,-,curve_experiments,Late,"",Late,"","",""
CACNA2D1,chr7:81982627-81983314,Motor Cortex,0.522661280141397,0.393258426966292,0.435955056179775,88,444,0.98876404494382,0.997752808988764,89,445,,-,curve_experiments,Late,"",Late,"","",""
CACNA2D1,chr7:81982627-81983314,RiMOD,0.561111111111111,0.37037037037037,0.5,27,20,1,1,27,20,,-,curve_experiments,Late,"",Late,"","",""
CACNA2D2,chr3:50373085-50374737,Cord,0.512032085561497,0.490196078431373,0.515625,82,374,0.535947712418301,0.53125,153,704,,-,curve_experiments,Intermediate,Late,Intermediate,"","",""
CACNA2D2,chr3:50373085-50374737,FTD frontal/temporal,0.555164835164835,0.507692307692308,0.542857142857143,90,33,0.692307692307692,0.471428571428571,130,70,,-,curve_experiments,Intermediate,Late,Intermediate,"","",""
CACNA2D2,chr3:50373085-50374737,Motor Cortex,0.528342381012498,0.438202247191011,0.528089887640449,66,327,0.741573033707865,0.734831460674157,89,445,,-,curve_experiments,Intermediate,Late,Intermediate,"","",""
CACNA2D2,chr3:50373085-50374737,RiMOD,0.558333333333333,0.444444444444444,0.6,23,19,0.851851851851852,0.95,27,20,,-,curve_experiments,Intermediate,Late,Intermediate,"","",""
CACNA2D2,chr3:50370380-50373065,Cord,0.522727272727273,0.477124183006536,0.519886363636364,85,383,0.555555555555556,0.544034090909091,153,704,,-,curve_experiments,Intermediate,Late,Intermediate,"","",""
CACNA2D2,chr3:50370380-50373065,FTD frontal/temporal,0.563736263736264,0.530769230769231,0.557142857142857,86,35,0.661538461538462,0.5,130,70,,-,curve_experiments,Intermediate,Late,Intermediate,"","",""
CACNA2D2,chr3:50370380-50373065,Motor Cortex,0.530109834616842,0.528089887640449,0.548314606741573,70,337,0.786516853932584,0.757303370786517,89,445,,-,curve_experiments,Intermediate,Late,Intermediate,"","",""
CACNA2D2,chr3:50370380-50373065,RiMOD,0.532407407407407,0.444444444444444,0.55,21,18,0.777777777777778,0.9,27,20,,-,curve_experiments,Intermediate,Late,Intermediate,"","",""
CADM2,chr3:85961647-85979164,Cord,0.519454656862745,0.522875816993464,0.526988636363636,153,702,1,0.997159090909091,153,704,,+,curve_experiments,Early,Early,"","","",""
CADM2,chr3:85961647-85979164,FTD frontal/temporal,0.642252747252747,0.469230769230769,0.614285714285714,129,69,0.992307692307692,0.985714285714286,130,70,,+,curve_experiments,Early,Early,"","","",""
CADM2,chr3:85961647-85979164,Motor Cortex,0.510693094306275,0.51685393258427,0.521348314606742,87,445,0.97752808988764,1,89,445,,+,curve_experiments,Early,Early,"","","",""
CADM2,chr3:85961647-85979164,RiMOD,0.516666666666667,0.481481481481482,0.5,27,20,1,1,27,20,,+,curve_experiments,Early,Early,"","","",""
CAMKK2,chr12:121240869-121244573,Cord,0.502576314616756,0.405228758169935,0.410511363636364,108,448,0.705882352941177,0.636363636363636,153,704,,-,curve_experiments,Intermediate,"",Intermediate,"","",""
CAMKK2,chr12:121240869-121244573,FTD frontal/temporal,0.544945054945055,0.446153846153846,0.485714285714286,130,70,1,1,130,70,,-,curve_experiments,Intermediate,"",Intermediate,"","",""
CAMKK2,chr12:121240869-121244573,Motor Cortex,0.546446155788411,0.449438202247191,0.510112359550562,89,444,1,0.997752808988764,89,445,,-,curve_experiments,Intermediate,"",Intermediate,"","",""
CAMKK2,chr12:121240869-121244573,RiMOD,0.601851851851852,0.444444444444444,0.6,27,20,1,1,27,20,,-,curve_experiments,Intermediate,"",Intermediate,"","",""
CASK,chrX:41553915-41555600,Cord,0.536806483957219,0.457516339869281,0.515625,153,704,1,1,153,704,,-,curve_experiments,Intermediate,"",Intermediate,"","",""
CASK,chrX:41553915-41555600,FTD frontal/temporal,0.632307692307692,0.415384615384615,0.571428571428571,130,70,1,1,130,70,,-,curve_experiments,Intermediate,"",Intermediate,"","",""
CASK,chrX:41553915-41555600,Motor Cortex,0.515200100997349,0.50561797752809,0.521348314606742,88,445,0.98876404494382,1,89,445,,-,curve_experiments,Intermediate,"",Intermediate,"","",""
CASK,chrX:41553915-41555600,RiMOD,0.52037037037037,0.518518518518519,0.6,27,20,1,1,27,20,,-,curve_experiments,Intermediate,"",Intermediate,"","",""
CASK,chrX:41555635-41559779,Cord,0.473721590909091,0.470588235294118,0.498579545454546,153,704,1,1,153,704,,-,curve_experiments,Intermediate,"",Intermediate,"","",""
CASK,chrX:41555635-41559779,FTD frontal/temporal,0.541098901098901,0.461538461538462,0.542857142857143,130,70,1,1,130,70,,-,curve_experiments,Intermediate,"",Intermediate,"","",""
CASK,chrX:41555635-41559779,Motor Cortex,0.502689054412322,0.48314606741573,0.498876404494382,88,445,0.98876404494382,1,89,445,,-,curve_experiments,Intermediate,"",Intermediate,"","",""
CASK,chrX:41555635-41559779,RiMOD,0.596296296296296,0.444444444444444,0.65,27,20,1,1,27,20,,-,curve_experiments,Intermediate,"",Intermediate,"","",""
CCDC188,chr22:20149640-20149955,Cord,0.4539791295306,0.215686274509804,0.117897727272727,12,34,0.0784313725490196,0.0482954545454545,153,704,,-,curve_experiments,Early,"",Early,"","",""
CCDC188,chr22:20149640-20149955,FTD frontal/temporal,0.476538461538461,0.0769230769230769,0.0285714285714286,2,2,0.0153846153846154,0.0285714285714286,130,70,,-,curve_experiments,Early,"",Early,"","",""
CCDC188,chr22:20149640-20149955,Motor Cortex,0.507978790556748,0.0224719101123596,0.0382022471910112,0,5,0,0.0112359550561798,89,445,,-,curve_experiments,Early,"",Early,"","",""
CCDC188,chr22:20149640-20149955,RiMOD,0.398148148148148,0.259259259259259,0.05,1,0,0.037037037037037,0,27,20,,-,curve_experiments,Early,"",Early,"","",""
CCDC33,chr15:74209534-74243985,Cord,0.502840909090909,0,0.00568181818181818,0,4,0,0.00568181818181818,153,704,,+,curve_experiments,Early,"",Early,"","",""
CCDC33,chr15:74209534-74243985,FTD frontal/temporal,0.496153846153846,0.00769230769230767,0,0,0,0,0,130,70,,+,curve_experiments,Early,"",Early,"","",""
CCDC57,chr17:82178605-82179027,Cord,0.572062537136067,0.411764705882353,0.519886363636364,151,700,0.986928104575163,0.994318181818182,153,704,,-,curve_experiments,Early,"",Early,"","",""
CCDC57,chr17:82178605-82179027,FTD frontal/temporal,0.571868131868132,0.438461538461539,0.542857142857143,130,70,1,1,130,70,,-,curve_experiments,Early,"",Early,"","",""
CCDC57,chr17:82178605-82179027,Motor Cortex,0.512460547910617,0.404494382022472,0.501123595505618,89,445,1,1,89,445,,-,curve_experiments,Early,"",Early,"","",""
CCDC57,chr17:82178605-82179027,RiMOD,0.627777777777778,0.481481481481482,0.55,27,20,1,1,27,20,,-,curve_experiments,Early,"",Early,"","",""
CDH24,chr14:23052083-23052473,Cord,0.487174131016043,0.464052287581699,0.444602272727273,112,486,0.73202614379085,0.690340909090909,153,704,,-,curve_experiments,Early,Early,Early,"","",""
CDH24,chr14:23052083-23052473,FTD frontal/temporal,0.540384615384616,0.453846153846154,0.514285714285714,102,58,0.784615384615385,0.828571428571429,130,70,,-,curve_experiments,Early,Early,Early,"","",""
CDH24,chr14:23052083-23052473,Motor Cortex,0.526347683373311,0.528089887640449,0.566292134831461,61,273,0.685393258426966,0.613483146067416,89,445,,-,curve_experiments,Early,Early,Early,"","",""
CDH24,chr14:23052083-23052473,RiMOD,0.636111111111111,0.518518518518519,0.75,22,16,0.814814814814815,0.8,27,20,,-,curve_experiments,Early,Early,Early,"","",""
CDH24,chr14:23050140-23051969,Never observed,,,,0,0,0,0,,,,-,curve_experiments,Early,Early,Early,"","",""
CDIP1,chr16:4514664-4538325,Cord,0.510927287581699,0.444444444444444,0.502840909090909,153,704,1,1,153,704,,-,curve_experiments,Intermediate,"",Intermediate,"","",""
CDIP1,chr16:4514664-4538325,FTD frontal/temporal,0.575494505494505,0.507692307692308,0.571428571428571,130,70,1,1,130,70,,-,curve_experiments,Intermediate,"",Intermediate,"","",""
CDIP1,chr16:4514664-4538325,Motor Cortex,0.512624668602449,0.539325842696629,0.552808988764045,89,445,1,1,89,445,,-,curve_experiments,Intermediate,"",Intermediate,"","",""
CDIP1,chr16:4514664-4538325,RiMOD,0.475925925925926,0.444444444444444,0.55,27,20,1,1,27,20,,-,curve_experiments,Intermediate,"",Intermediate,"","",""
CDK5RAP2,chr9:120404113-120408347,Cord,0.534689728163993,0.352941176470588,0.387784090909091,138,638,0.901960784313725,0.90625,153,704,,-,curve_experiments,Early,Early,Early,"","",""
CDK5RAP2,chr9:120404113-120408347,FTD frontal/temporal,0.718791208791209,0.269230769230769,0.585714285714286,100,65,0.769230769230769,0.928571428571429,130,70,,-,curve_experiments,Early,Early,Early,"","",""
CDK5RAP2,chr9:120404113-120408347,Motor Cortex,0.516500441863401,0.617977528089888,0.624719101123596,69,313,0.775280898876405,0.703370786516854,89,445,,-,curve_experiments,Early,Early,Early,"","",""
CDK5RAP2,chr9:120404113-120408347,RiMOD,0.699074074074074,0.259259259259259,0.65,24,20,0.888888888888889,1,27,20,,-,curve_experiments,Early,Early,Early,"","",""
CDKAL1,chr6:21200892-21201110,Cord,0.511888183303624,0.0980392156862745,0.122159090909091,2,16,0.0130718954248366,0.0227272727272727,153,704,,+,curve_experiments,Late,"",Late,"","",""
CDKAL1,chr6:21200892-21201110,FTD frontal/temporal,0.496153846153846,0.153846153846154,0.142857142857143,5,2,0.0384615384615385,0.0285714285714286,130,70,,+,curve_experiments,Late,"",Late,"","",""
CDKAL1,chr6:21200892-21201110,Motor Cortex,0.490304254513319,0.112359550561798,0.0943820224719101,1,8,0.0112359550561798,0.0179775280898876,89,445,,+,curve_experiments,Late,"",Late,"","",""
CDKAL1,chr6:21200892-21201110,RiMOD,0.524074074074074,0.148148148148148,0.2,4,2,0.148148148148148,0.1,27,20,,+,curve_experiments,Late,"",Late,"","",""
CELF5,chr19:3286025-3286224,Cord,0.499466169043375,0.0457516339869281,0.0440340909090909,2,5,0.0130718954248366,0.00710227272727273,153,704,,+,curve_experiments,Late,"",Late,"","",""
CELF5,chr19:3286025-3286224,FTD frontal/temporal,0.600824175824176,0.276923076923077,0.485714285714286,31,18,0.238461538461538,0.257142857142857,130,70,,+,curve_experiments,Late,"",Late,"","",""
CELF5,chr19:3286025-3286224,Motor Cortex,0.480898876404494,0.224719101123596,0.18876404494382,5,30,0.0561797752808989,0.0674157303370787,89,445,,+,curve_experiments,Late,"",Late,"","",""
CELF5,chr19:3286025-3286224,RiMOD,0.52962962962963,0.407407407407407,0.45,10,8,0.37037037037037,0.4,27,20,,+,curve_experiments,Late,"",Late,"","",""
CENATAC,chr11:119011311-119011939,Cord,0.597157234105764,0.372549019607843,0.515625,153,704,1,1,153,704,,+,curve_experiments,Late,"",Late,"","",""
CENATAC,chr11:119011311-119011939,FTD frontal/temporal,0.6,0.430769230769231,0.6,130,70,1,1,130,70,,+,curve_experiments,Late,"",Late,"","",""
CENATAC,chr11:119011311-119011939,Motor Cortex,0.521020073223078,0.438202247191011,0.478651685393258,89,445,1,1,89,445,,+,curve_experiments,Late,"",Late,"","",""
CENATAC,chr11:119011311-119011939,RiMOD,0.571296296296296,0.444444444444444,0.65,27,20,1,1,27,20,,+,curve_experiments,Late,"",Late,"","",""
CEP170B,chr14:104865513-104876256,Cord,0.481046680035651,0.366013071895425,0.336647727272727,33,106,0.215686274509804,0.150568181818182,153,704,,+,curve_experiments,Late,Late,"","","",""
